record_id,filing_status,age,state,gross_income,investment_income,business_income,total_deductions,retirement_contributions,dependents,taxable_income,tax_liability,effective_tax_rate,is_anomaly
REC01535,Single,57,FL,58933.47,4897.72,0.0,15954.12,3811.38,1,43577.07,4997.25,0.0848,0
REC01536,Single,59,TX,40706.75,0.0,0.0,5380.98,7137.56,0,35325.77,4007.09,0.0984,0
REC01537,MarriedJointly,43,NC,144233.2,0.0,0.0,8378.65,9398.54,2,127254.55,23583.59,0.1635,0
REC01538,Single,32,NY,287181.53,2034.18,0.0,45825.9,19102.49,1,239089.81,54195.24,0.1887,0
REC01539,MarriedJointly,25,NY,85861.47,0.0,17823.57,5457.26,0.0,0,98227.78,16663.11,0.1941,0
REC01540,MarriedJointly,53,NY,63973.12,0.0,12919.11,20485.86,3203.54,1,52106.37,6516.4,0.1019,0
REC01541,Single,61,NY,61662.19,0.0,36142.07,20722.05,13220.88,0,77082.21,12011.09,0.1948,0
REC01542,MarriedJointly,62,NC,8888.86,3684.68,0.0,10464.82,1964.16,0,10168.09,1016.81,0.1144,1
REC01543,Single,45,IL,108675.4,0.0,0.0,29125.59,8038.53,0,79549.81,12553.96,0.1155,0
REC01544,HeadOfHousehold,55,IL,66658.19,0.0,0.0,8150.15,6066.54,2,49908.04,6032.77,0.0905,0
REC01545,MarriedJointly,73,GA,84345.24,0.0,0.0,6087.84,5438.3,0,78257.4,12269.63,0.1455,0
REC01546,MarriedSeparately,24,OH,33888.47,0.0,0.0,9849.05,7311.23,1,19739.42,2136.73,0.0631,0
REC01547,MarriedJointly,59,NC,44021.55,0.0,0.0,9585.63,6669.27,0,34435.92,3900.31,0.0886,0
REC01548,Single,23,PA,43095.77,0.0,0.0,10967.37,12228.25,0,32128.4,3623.41,0.0841,0
REC01549,MarriedJointly,44,TX,135577.46,10684.83,0.0,38489.4,13313.18,0,107772.89,18907.99,0.1395,0
REC01550,HeadOfHousehold,61,NC,44222.64,2319.5,0.0,7643.01,9705.22,1,34599.13,3919.9,0.0886,0
REC01551,MarriedJointly,41,TX,316832.42,0.0,0.0,29580.73,7055.71,1,282951.69,69407.84,0.2191,0
REC01552,MarriedSeparately,29,CA,84515.48,15892.1,0.0,24383.65,9033.88,2,67423.93,9886.26,0.117,0
REC01553,MarriedSeparately,56,PA,21578.52,0.0,0.0,4016.4,11220.1,0,17562.12,1875.45,0.0869,0
REC01554,Single,70,PA,54022.88,0.0,0.0,16102.99,12006.79,0,37919.89,4318.39,0.0799,0
REC01555,Single,64,CA,35548.74,0.0,0.0,6445.33,9480.19,1,24803.41,2744.41,0.0772,0
REC01556,MarriedJointly,24,IL,10347.44,0.0,0.0,2000.0,14110.65,0,8347.44,834.74,0.0807,0
REC01557,Single,53,PA,215254.59,0.0,110186.16,21805.61,5533.95,0,303635.14,76647.05,0.3561,0
REC01558,MarriedSeparately,52,CA,105083.87,0.0,0.0,28706.45,12559.83,0,76377.42,11856.03,0.1128,0
REC01559,HeadOfHousehold,65,IL,91726.43,8141.88,0.0,20406.08,10817.44,2,70862.23,10642.69,0.116,0
REC01560,Single,67,NC,68344.95,0.0,0.0,11713.02,5560.0,1,52331.93,6566.02,0.0961,0
REC01561,Single,52,GA,19818.79,3352.64,9444.87,3916.89,8930.74,0,28699.41,3211.93,0.1621,0
REC01562,MarriedJointly,22,CA,40664.32,0.0,0.0,8738.42,9205.72,1,27625.9,3083.11,0.0758,0
REC01563,Single,33,TX,117409.68,0.0,0.0,14303.43,7431.87,2,94506.25,15844.38,0.1349,0
REC01564,MarriedSeparately,39,TX,25823.08,0.0,0.0,4220.77,7388.26,0,21602.31,2360.28,0.0914,0
REC01565,Single,45,NC,7899.74,0.0,0.0,2000.0,1900.69,0,5899.74,589.97,0.0747,0
REC01566,MarriedJointly,57,NY,49926.9,15358.37,0.0,8314.18,5242.93,1,52671.09,6640.64,0.133,0
REC01567,Single,50,FL,53454.92,7653.66,0.0,10700.0,7046.51,1,46108.58,5301.03,0.0992,0
REC01568,MarriedJointly,46,PA,66732.72,0.0,0.0,6807.22,5709.73,0,59925.5,8236.61,0.1234,0
REC01569,MarriedJointly,44,NY,107238.96,3645.41,0.0,18021.99,4577.34,1,88562.38,14536.72,0.1356,0
REC01570,MarriedJointly,24,PA,99716.32,915.81,0.0,16517.84,12244.37,1,79814.29,12612.14,0.1265,0
REC01571,Single,51,WA,73645.32,19188.45,0.0,10001.12,7584.3,2,74232.65,11384.18,0.1546,0
REC01572,MarriedJointly,38,WA,155815.07,0.0,0.0,54464.99,16666.97,0,101350.08,17366.52,0.1115,0
REC01573,MarriedSeparately,66,PA,17762.13,565.43,487301.33,2000.0,8890.99,0,503628.89,146644.86,8.256,0
REC01574,Single,70,PA,89649.73,0.0,0.0,21774.61,12160.62,1,63575.12,9039.53,0.1008,0
REC01575,Single,51,PA,98837.33,10357.29,0.0,10114.18,7167.51,1,94780.44,15904.7,0.1609,0
REC01576,Single,70,GA,22211.16,0.0,0.0,6704.6,5353.3,0,15506.56,1628.79,0.0733,0
REC01577,MarriedJointly,40,CA,17992.38,0.0,0.0,5834.19,9051.4,2,3558.19,355.82,0.0198,0
REC01578,MarriedJointly,26,CA,32966.47,0.0,0.0,5618.92,13182.06,1,23047.55,2533.71,0.0769,0
REC01579,MarriedJointly,61,NY,35269.25,0.0,22696.14,10476.5,7643.71,2,38888.89,4434.67,0.1257,0
REC01580,Single,55,IL,109396.65,198.76,0.0,13671.61,9787.11,0,95923.8,16156.24,0.1477,0
REC01581,Single,30,TX,36620.7,0.0,0.0,3369.86,9030.24,2,24650.84,2726.1,0.0744,0
REC01582,MarriedJointly,60,GA,30179.59,0.0,33186.34,4368.9,7608.0,1,54697.03,7086.35,0.2348,0
REC01583,MarriedJointly,69,CA,36705.91,4534.56,1626.45,34887.47,7812.7,0,37269.19,4240.3,0.1155,1
REC01584,HeadOfHousehold,65,WA,146518.34,0.0,0.0,24791.97,4006.1,0,121726.37,22256.83,0.1519,0
REC01585,Single,47,PA,60502.18,0.0,0.0,9794.56,7955.65,0,50707.62,6208.68,0.1026,0
REC01586,MarriedJointly,74,NC,51875.36,0.0,0.0,8992.25,10613.18,1,38583.11,4397.97,0.0848,0
REC01587,Single,26,NY,54830.16,0.0,0.0,14420.88,9182.85,0,40409.28,4617.11,0.0842,0
REC01588,Single,45,TX,168324.39,0.0,18849.4,20817.36,8736.72,4,149156.43,28840.04,0.1713,0
REC01589,MarriedJointly,52,NY,32881.41,0.0,0.0,2000.0,10900.05,2,22281.41,2441.77,0.0743,0
REC01590,MarriedJointly,45,PA,171511.68,27794.3,0.0,33771.36,8779.74,2,156934.62,30706.81,0.179,0
REC01591,HeadOfHousehold,42,CA,70855.44,619.57,0.0,13071.93,8055.66,1,54103.08,6955.68,0.0982,0
REC01592,Single,43,OH,52662.79,0.0,0.0,3582.1,10940.64,2,40480.69,4625.68,0.0878,0
REC01593,Single,59,NY,442732.22,0.0,0.0,39908.07,8546.4,0,402824.15,111363.2,0.2515,0
REC01594,MarriedJointly,43,WA,25731.94,0.0,15792.62,5222.97,7053.62,1,32001.59,3608.19,0.1402,0
REC01595,MarriedJointly,42,NC,45118.67,4747.59,0.0,5433.43,9873.08,0,44432.83,5099.94,0.113,0
REC01596,Single,51,WA,22338.23,0.0,0.0,6998.11,7859.13,0,15340.12,1608.81,0.072,0
REC01597,Single,70,IL,128279.86,3530.77,11432.28,13082.97,6873.95,0,130159.94,24280.89,0.1893,0
REC01598,Single,68,PA,231272.31,0.0,0.0,12959.76,8621.69,1,214012.55,46170.52,0.1996,0
REC01599,MarriedSeparately,31,CA,227735.06,1200.57,0.0,316607.1,8668.36,0,186971.09,37915.56,0.1665,1
REC01600,Single,24,IL,159397.92,0.0,0.0,55127.6,3585.5,2,95670.32,16100.47,0.101,0
REC01601,Single,60,TX,51118.6,14023.98,0.0,12276.73,9332.92,3,39965.85,4563.9,0.0893,0
REC01602,Single,50,NC,44703.51,0.0,0.0,6983.09,15386.05,0,37720.42,4294.45,0.0961,0
REC01603,Single,46,NY,15725.9,2218.7,12194.51,2000.0,4081.56,1,23839.11,2628.69,0.1672,0
REC01604,Single,23,WA,305192.75,0.0,0.0,59660.46,5989.7,2,236932.29,53504.83,0.1753,0
REC01605,MarriedJointly,34,CA,87132.26,0.0,0.0,9753.57,19120.1,0,77378.69,12076.31,0.1386,0
REC01606,Single,48,PA,40393.92,0.0,0.0,9869.29,4711.47,3,17624.63,1882.96,0.0466,0
REC01607,MarriedSeparately,50,CA,173242.13,8064.54,0.0,38962.6,13145.56,2,133744.07,25141.08,0.1451,0
REC01608,Single,35,OH,27495.8,3008.33,0.0,3562.47,7085.18,0,26941.66,3001.0,0.1091,0
REC01609,MarriedJointly,25,IL,82892.31,0.0,0.0,5857.57,8240.56,0,77034.74,12000.64,0.1448,0
REC01610,MarriedSeparately,29,CA,52150.9,0.0,2129.93,14420.02,7475.33,3,26960.81,3003.3,0.0576,0
REC01611,MarriedJointly,26,PA,99801.82,0.0,0.0,22519.21,9702.8,3,64382.61,9217.17,0.0924,0
REC01612,MarriedJointly,65,NC,56905.15,5364.0,0.0,17221.65,1680.99,0,45047.5,5173.7,0.0909,0
REC01613,Single,48,NY,18755.79,6324.32,0.0,13941.67,8745.04,0,22680.49,2489.66,0.1327,1
REC01614,Single,45,PA,63605.87,4082.78,30037.36,15638.05,6386.55,1,77787.96,12166.35,0.1913,0
REC01615,MarriedJointly,65,OH,138564.52,0.0,0.0,11861.7,547.7,0,126702.82,23451.18,0.1692,0
REC01616,HeadOfHousehold,64,NC,58490.92,930.94,0.0,8045.01,12483.56,3,38476.85,4385.22,0.075,0
REC01617,MarriedJointly,55,NY,111311.97,1679.45,0.0,27489.8,0.0,2,76901.62,11971.36,0.1075,0
REC01618,MarriedJointly,49,WA,25940.91,1660.79,0.0,7721.94,16593.78,1,15579.76,1637.57,0.0631,0
REC01619,MarriedJointly,45,NC,58629.39,0.0,0.0,83242.06,10467.81,0,50053.22,6064.71,0.1034,1
REC01620,MarriedJointly,26,TX,36329.73,92.6,49564.52,10523.13,2556.02,2,66863.72,9763.02,0.2687,0
REC01621,Single,34,TX,108834.61,0.0,27428.26,27570.61,13352.37,0,108692.26,19128.64,0.1758,0
REC01622,MarriedJointly,39,CA,61401.73,0.0,0.0,9492.86,4998.48,0,51908.87,6472.95,0.1054,0
REC01623,HeadOfHousehold,38,NY,103990.93,0.0,0.0,127116.65,5180.7,1,67150.18,9826.04,0.0945,1
REC01624,Single,51,FL,142938.3,0.0,0.0,28983.42,796.12,1,109654.88,19359.67,0.1354,0
REC01625,MarriedJointly,59,NY,104119.53,0.0,0.0,25454.52,4544.15,2,70065.01,10467.3,0.1005,0
REC01626,Single,40,OH,74495.56,0.0,0.0,14801.48,5015.32,2,51094.08,6293.7,0.0845,0
REC01627,MarriedJointly,43,CA,26941.69,0.0,0.0,5006.2,11272.58,0,21935.49,2400.26,0.0891,0
REC01628,Single,70,WA,59740.84,2938.37,0.0,18184.71,12668.78,0,44494.5,5107.34,0.0855,0
REC01629,MarriedJointly,70,PA,39086.31,0.0,0.0,5409.99,3036.84,1,29376.32,3293.16,0.0843,0
REC01630,MarriedJointly,39,GA,45467.31,0.0,0.0,2773.0,9082.16,0,42694.31,4891.32,0.1076,0
REC01631,Single,47,CA,44372.39,0.0,0.0,13930.04,638.98,2,21842.35,2389.08,0.0538,0
REC01632,MarriedJointly,36,GA,27338.73,2730.19,0.0,8133.47,9097.38,1,17635.45,1884.25,0.0689,0
REC01633,MarriedJointly,49,GA,12508.07,6132.7,0.0,2000.89,16648.32,3,3739.88,373.99,0.0299,0
REC01634,HeadOfHousehold,51,FL,35083.48,0.0,0.0,3706.06,880.75,1,27077.42,3017.29,0.086,0
REC01635,Single,49,NC,69891.8,11181.12,0.0,17658.87,3941.33,0,63414.05,9004.09,0.1288,0
REC01636,Single,41,WA,20362.67,0.0,14008.17,17340.73,10909.1,0,32370.84,3652.5,0.1794,1
REC01637,Single,25,IL,60630.04,31593.96,0.0,10739.18,11380.78,0,81484.82,12979.66,0.2141,0
REC01638,HeadOfHousehold,25,FL,273816.85,0.0,0.0,20744.01,4235.53,0,253072.84,58950.24,0.2153,0
REC01639,HeadOfHousehold,58,IL,135733.03,0.0,0.0,31133.48,13894.33,0,104599.55,18146.39,0.1337,0
REC01640,MarriedJointly,36,WA,222979.07,0.0,0.0,12969.02,4737.69,0,210010.05,44889.72,0.2013,0
REC01641,MarriedSeparately,55,NY,81871.18,0.0,0.0,19548.51,14693.87,3,49422.67,5925.99,0.0724,0
REC01642,MarriedJointly,32,NY,152360.98,0.0,0.0,38389.13,9874.61,0,113971.85,20395.74,0.1339,0
REC01643,MarriedJointly,44,GA,33551.21,1353.46,0.0,6580.85,13084.86,1,24023.82,2650.86,0.079,0
REC01644,Single,56,WA,35757.95,2776.5,0.0,3665.27,9483.31,0,34869.18,3952.3,0.1105,0
REC01645,MarriedJointly,64,NY,6692.13,0.0,0.0,2000.0,10627.86,0,4692.13,469.21,0.0701,0
REC01646,Single,56,OH,154649.47,0.0,0.0,22267.62,10840.53,0,132381.85,24814.14,0.1605,0
REC01647,MarriedSeparately,32,OH,205306.48,0.0,0.0,292027.2,12579.15,0,166388.17,32975.66,0.1606,1
REC01648,MarriedJointly,23,NY,38463.24,0.0,0.0,9333.59,7868.69,1,24829.65,2747.56,0.0714,0
REC01649,MarriedJointly,73,PA,48866.07,13032.94,50229.22,2461.63,4400.38,1,105366.6,18330.48,0.3751,0
REC01650,Single,73,GA,32758.26,0.0,0.0,8625.88,7684.24,1,19832.38,2147.89,0.0656,0
REC01651,Single,36,NY,81318.01,1951.82,24104.07,21452.8,5330.05,1,81621.1,13009.64,0.16,0
REC01652,Single,61,OH,147258.68,0.0,0.0,27001.55,5591.71,2,111657.13,19840.21,0.1347,0
REC01653,Single,49,CA,14850.41,0.0,0.0,2272.44,14619.11,2,3977.97,397.8,0.0268,0
REC01654,Single,52,NY,83079.3,0.0,0.0,25147.49,10490.91,2,49331.81,5906.0,0.0711,0
REC01655,HeadOfHousehold,53,FL,47985.9,0.0,0.0,13694.04,10306.95,0,34291.86,3883.02,0.0809,0
REC01656,MarriedJointly,55,NY,65559.64,0.0,39972.09,22616.95,12290.57,3,70014.78,10456.25,0.1595,0
REC01657,Single,71,GA,86439.08,6507.12,0.0,13966.76,10470.04,3,66079.44,9590.48,0.111,0
REC01658,Single,43,NC,51505.2,0.0,0.0,16587.24,15468.31,2,26317.96,2926.16,0.0568,0
REC01659,Single,50,WA,55112.43,0.0,0.0,4200.7,0.0,1,46611.73,5361.41,0.0973,0
REC01660,MarriedJointly,74,NY,50458.17,489.5,0.0,8751.46,4009.63,0,42196.21,4831.55,0.0958,0
REC01661,MarriedJointly,29,NY,130125.28,0.0,0.0,24673.35,5197.31,2,96851.93,16360.42,0.1257,0
REC01662,HeadOfHousehold,43,TX,83701.15,2107.67,0.0,15255.56,2497.13,2,61953.26,8682.72,0.1037,0
REC01663,MarriedJointly,33,NC,71429.54,0.0,0.0,16966.62,8451.69,1,50162.92,6088.84,0.0852,0
REC01664,HeadOfHousehold,44,IL,21660.35,0.0,0.0,2189.05,8639.73,1,15171.3,1588.56,0.0733,0
REC01665,MarriedSeparately,59,GA,44229.01,30.74,0.0,13708.15,15901.34,0,30551.6,3434.19,0.0776,0
REC01666,Single,23,PA,122876.53,3119.37,165893.19,26483.48,11615.16,0,265405.61,63266.71,0.5149,0
REC01667,HeadOfHousehold,33,TX,61707.28,0.0,0.0,19824.26,5969.89,2,33283.02,3761.96,0.061,0
REC01668,Single,42,GA,101480.83,0.0,0.0,5154.16,9977.44,0,96326.67,16244.87,0.1601,0
REC01669,MarriedSeparately,33,NY,246030.17,3653.29,47335.69,58800.33,692.08,1,233918.82,52540.52,0.2136,0
REC01670,Single,66,PA,137432.04,0.0,0.0,23877.08,8569.02,2,104954.96,18231.69,0.1327,0
REC01671,MarriedSeparately,52,NC,64506.85,0.0,0.0,13000.05,8355.15,0,51506.8,6384.5,0.099,0
REC01672,MarriedSeparately,30,PA,39783.55,2418.56,0.0,10866.53,4391.61,0,31335.58,3528.27,0.0887,0
REC01673,MarriedSeparately,36,FL,7763.28,14086.61,0.0,2000.0,7195.21,2,11249.89,1124.99,0.1449,0
REC01674,MarriedJointly,53,FL,52328.27,5903.06,0.0,5833.02,5229.85,0,52398.31,6580.63,0.1258,0
REC01675,Single,64,TX,46128.67,10110.35,0.0,12035.08,4269.82,0,44203.94,5072.47,0.11,0
REC01676,Single,30,TX,81821.31,2282.13,0.0,16888.71,10698.0,2,58614.73,7948.24,0.0971,0
REC01677,Single,45,TX,52937.95,220.88,0.0,6357.41,12135.64,2,38201.42,4352.17,0.0822,0
REC01678,Single,29,WA,46336.81,18309.75,0.0,9045.2,10039.98,2,47001.36,5408.16,0.1167,0
REC01679,MarriedJointly,73,NY,14421.58,0.0,16100.89,2709.35,6247.58,1,23513.12,2589.57,0.1796,0
REC01680,Single,49,NC,28226.76,0.0,0.0,7266.51,5349.79,1,16660.25,1767.23,0.0626,0
REC01681,HeadOfHousehold,39,PA,87668.75,2299.69,0.0,4453.43,6372.0,2,76915.01,11974.3,0.1366,0
REC01682,MarriedJointly,64,PA,236268.96,50.71,0.0,53403.42,7119.97,1,178616.25,35910.4,0.152,0
REC01683,MarriedSeparately,58,IL,55380.33,0.0,4926.65,12831.81,4511.64,1,43175.17,4949.02,0.0894,0
REC01684,Single,57,OH,77827.4,0.0,0.0,21297.7,12215.3,0,56529.7,7489.53,0.0962,0
REC01685,MarriedSeparately,74,FL,128281.52,16852.23,0.0,40635.63,7190.91,0,104498.12,18122.05,0.1413,0
REC01686,HeadOfHousehold,58,GA,31297.23,0.0,0.0,5697.88,11059.52,1,21299.35,2323.92,0.0743,0
REC01687,MarriedJointly,53,NC,80294.08,0.0,0.0,12265.41,2400.32,0,68028.67,10019.31,0.1248,0
REC01688,MarriedJointly,42,NC,33110.57,4168.24,0.0,2671.89,5246.64,0,34606.92,3920.83,0.1184,0
REC01689,MarriedJointly,60,WA,119594.19,5070.96,0.0,18064.79,11437.57,4,89400.36,14721.08,0.1231,0
REC01690,Single,70,FL,67583.72,6724.19,0.0,4767.72,11494.18,0,69540.19,10351.84,0.1532,0
REC01691,MarriedJointly,50,NY,76020.74,998.66,116464.15,22110.33,3189.88,0,171373.22,34172.07,0.4495,0
REC01692,Single,39,GA,32013.76,0.0,0.0,9351.28,9212.28,0,22662.48,2487.5,0.0777,0
REC01693,Single,44,FL,105411.38,5090.78,0.0,18465.05,9317.26,1,87737.11,14355.16,0.1362,0
REC01694,Single,54,GA,317353.11,0.0,0.0,40587.04,5167.15,3,263866.07,62727.87,0.1977,0
REC01695,Single,69,CA,26733.44,3883.36,0.0,2283.2,9427.99,2,19733.6,2136.03,0.0799,0
REC01696,Single,30,WA,45624.17,0.0,0.0,13932.31,1678.19,2,23091.86,2539.02,0.0557,0
REC01697,Single,65,CA,72062.28,0.0,0.0,22573.41,4292.43,2,40888.87,4674.66,0.0649,0
REC01698,HeadOfHousehold,72,GA,112321.99,0.0,11464.27,14589.15,10395.83,3,96297.11,16238.36,0.1446,0
REC01699,MarriedJointly,64,PA,38267.76,0.0,0.0,9051.4,8118.0,0,29216.36,3273.96,0.0856,0
REC01700,HeadOfHousehold,59,NC,6207.89,15319.24,0.0,2000.0,8325.68,1,15227.13,1595.26,0.257,0
REC01701,Single,25,GA,177611.1,5625.11,0.0,20876.05,7299.67,0,162360.16,32008.94,0.1802,0
REC01702,Single,37,WA,110018.62,3980.76,0.0,6200.92,10147.61,0,107798.46,18914.13,0.1719,0
REC01703,MarriedJointly,24,NC,14848.32,17.59,0.0,3313.37,10340.39,1,7252.54,725.25,0.0488,0
REC01704,Single,29,GA,36825.47,0.0,0.0,3497.77,11165.99,0,33327.7,3767.32,0.1023,0
REC01705,Single,37,FL,209933.47,1121.04,0.0,11275.81,8502.68,1,195478.7,40239.68,0.1917,0
REC01706,MarriedJointly,23,NY,190658.12,1029.03,0.0,15530.12,6446.35,0,176157.03,35320.19,0.1853,0
REC01707,Single,66,TX,126869.21,1470.24,16786.65,18285.76,5771.93,0,126840.34,23484.18,0.1851,0
REC01708,MarriedJointly,40,FL,52005.78,0.0,0.0,13040.4,3772.61,0,38965.38,4443.85,0.0854,0
REC01709,MarriedJointly,45,NY,63984.1,2231.95,0.0,7088.6,6388.84,2,50527.45,6169.04,0.0964,0
REC01710,Single,37,GA,53920.14,2728.27,12516.19,17053.71,5574.46,1,47810.89,5571.4,0.1033,0
REC01711,Single,72,OH,147648.81,0.0,4445.14,20160.93,14406.32,3,119033.02,21610.42,0.1464,0
REC01712,MarriedJointly,61,CA,29712.59,216.43,0.0,4438.11,3812.25,2,16890.91,1794.91,0.0604,0
REC01713,MarriedJointly,23,TX,31425.04,5603.44,0.0,3626.23,12149.45,1,29102.25,3260.27,0.1037,0
REC01714,Single,53,NY,134352.16,0.0,0.0,16947.4,6929.05,0,117404.76,21219.64,0.1579,0
REC01715,HeadOfHousehold,22,IL,57786.52,2936.23,0.0,4174.53,7174.11,1,52248.22,6547.61,0.1133,0
REC01716,Single,70,WA,180371.5,5031.62,0.0,24969.04,9604.75,2,151834.08,29482.68,0.1635,0
REC01717,MarriedJointly,39,WA,34989.04,8791.99,11848.36,10772.61,2325.85,1,40556.78,4634.81,0.1325,0
REC01718,HeadOfHousehold,60,IL,57306.96,0.0,0.0,14700.8,4800.1,0,42606.16,4880.74,0.0852,0
REC01719,Single,53,OH,28625.97,5123.83,0.0,8947.92,3035.44,1,20501.88,2228.23,0.0778,0
REC01720,Single,30,CA,60227.85,0.0,0.0,4906.02,6478.97,0,55321.83,7223.8,0.1199,0
REC01721,Single,24,WA,18345.92,0.0,35660.92,3424.91,4363.22,3,37681.93,4289.83,0.2338,0
REC01722,Single,45,IL,40533.87,2775.64,0.0,4814.47,13268.57,1,34195.04,3871.4,0.0955,0
REC01723,Single,32,NC,18977.26,5174.2,0.0,5054.87,5666.63,0,19096.59,2059.59,0.1085,0
REC01724,MarriedJointly,49,IL,104311.68,974.43,0.0,35577.73,0.0,0,69708.38,10388.84,0.0996,0
REC01725,Single,37,GA,106220.4,0.0,0.0,31293.36,6662.27,2,66327.04,9644.95,0.0908,0
REC01726,MarriedJointly,50,NC,14999.77,0.0,0.0,2000.0,11229.82,2,4399.77,439.98,0.0293,0
REC01727,HeadOfHousehold,62,PA,174051.86,3652.33,0.0,25237.16,14521.07,1,148167.03,28602.59,0.1643,0
REC01728,MarriedSeparately,33,FL,441499.47,0.0,0.0,25860.35,7082.03,1,411339.12,114343.44,0.259,0
REC01729,MarriedJointly,67,PA,62118.87,2615.63,0.0,3854.48,5932.4,1,56580.02,7500.6,0.1207,0
REC01730,Single,25,PA,35850.35,33817.53,7615.81,2647.71,7942.19,0,74635.98,11472.92,0.32,0
REC01731,MarriedJointly,47,IL,573472.05,4328.23,35805.13,76213.33,9660.22,3,524492.08,153946.98,0.2684,0
REC01732,MarriedJointly,25,OH,20844.08,0.0,0.0,2944.45,3484.46,1,13599.63,1399.96,0.0672,0
REC01733,Single,32,OH,60845.02,4418.57,0.0,58477.13,7022.2,0,54911.66,7133.57,0.1172,1
REC01734,Single,23,NC,69126.8,1604.97,0.0,11853.82,7801.86,0,58877.95,8006.15,0.1158,0
REC01735,MarriedSeparately,52,IL,175627.07,0.0,3430.77,49425.44,8183.21,0,129632.4,24154.28,0.1375,0
REC01736,Single,71,TX,79840.9,0.0,0.0,7378.97,7421.83,0,72461.93,10994.62,0.1377,0
REC01737,Single,24,WA,40178.72,0.0,0.0,3910.28,4256.87,1,31968.44,3604.21,0.0897,0
REC01738,Single,46,CA,27974.61,0.0,0.0,6657.31,9354.97,0,21317.3,2326.08,0.0831,0
REC01739,Single,55,NC,45548.94,1699.92,0.0,10090.12,7821.71,2,28558.74,3195.05,0.0701,0
REC01740,MarriedSeparately,22,NC,26754.5,1080.38,0.0,2573.82,7811.98,1,20961.06,2283.33,0.0853,0
REC01741,MarriedJointly,26,NC,62209.33,18235.92,0.0,19016.11,3669.89,0,61429.14,8567.41,0.1377,0
REC01742,MarriedJointly,60,GA,38125.67,0.0,0.0,5669.97,10560.75,0,32455.7,3662.68,0.0961,0
REC01743,Single,73,FL,18119.97,4598.69,0.0,2900.83,4208.26,1,15517.83,1630.14,0.09,0
REC01744,Single,52,CA,163426.17,0.0,0.0,28785.56,14465.75,0,134640.61,25356.25,0.1552,0
REC01745,MarriedJointly,57,NY,40209.64,4110.29,21579.55,5903.2,3282.98,0,59996.28,8252.18,0.2052,0
REC01746,Single,24,NC,21709.18,12307.65,0.0,4716.03,11048.86,0,29300.8,3284.1,0.1513,0
REC01747,Single,59,TX,52333.54,5611.06,0.0,8718.47,367.27,0,49226.13,5882.75,0.1124,0
REC01748,MarriedJointly,33,GA,63240.31,2585.33,0.0,8084.04,0.0,0,57741.6,7756.15,0.1226,0
REC01749,Single,37,PA,14806.58,9916.31,1936.92,4757.98,5780.93,0,21901.83,2396.22,0.1618,0
REC01750,MarriedJointly,29,NC,78066.64,998.74,0.0,11124.9,0.0,2,59340.48,8107.91,0.1039,0
REC01751,Single,32,NC,25907.14,3928.91,0.0,6724.11,10918.89,0,23111.94,2541.43,0.0981,0
REC01752,Single,66,IL,235348.59,0.0,0.0,36283.23,7912.79,1,194765.36,40011.42,0.17,0
REC01753,Single,35,FL,91050.39,4909.45,2262.36,16440.6,13604.12,0,81781.6,13044.95,0.1433,0
REC01754,HeadOfHousehold,48,FL,43481.03,8490.48,0.0,5251.77,7331.23,0,46719.74,5374.37,0.1236,0
REC01755,MarriedSeparately,39,PA,32986.9,0.0,0.0,9094.45,8972.6,2,15292.45,1603.09,0.0486,0
REC01756,HeadOfHousehold,29,OH,55051.58,0.0,0.0,14927.84,6927.22,0,40123.74,4582.85,0.0832,0
REC01757,MarriedJointly,54,FL,97756.27,14455.77,0.0,5540.04,4504.28,0,106672.0,18643.78,0.1907,0
REC01758,Single,25,PA,58665.36,0.0,0.0,3992.66,6372.9,1,50372.7,6134.99,0.1046,0
REC01759,MarriedJointly,70,NY,50325.79,0.0,17303.34,16442.09,3184.19,0,51187.04,6314.15,0.1255,0
REC01760,MarriedJointly,51,GA,62736.35,3308.15,0.0,19865.34,9549.67,0,46179.16,5309.5,0.0846,0
REC01761,MarriedSeparately,41,NY,36934.92,6051.0,13225.52,7454.43,6768.61,0,48757.01,5779.54,0.1565,0
REC01762,Single,51,NY,45498.53,1288.62,0.0,9009.04,7599.01,0,37778.11,4301.37,0.0945,0
REC01763,MarriedJointly,48,NC,11286.54,0.0,31931.65,3315.16,19294.92,0,39903.03,4556.36,0.4037,0
REC01764,Single,46,TX,130480.75,0.0,0.0,11943.56,6387.8,3,105637.19,18395.43,0.141,0
REC01765,Single,27,NY,76041.78,0.0,0.0,18714.62,9255.04,1,53027.16,6718.98,0.0884,0
REC01766,MarriedJointly,26,OH,32248.77,0.0,0.0,6217.4,7783.46,1,21731.37,2375.76,0.0737,0
REC01767,MarriedJointly,35,TX,273481.15,0.0,0.0,74660.16,12630.38,1,194520.99,39933.22,0.146,0
REC01768,Single,72,CA,64190.67,1069.53,0.0,3789.23,8953.83,2,52870.97,6684.61,0.1041,0
REC01769,Single,35,WA,26136.42,0.0,0.0,5954.34,6914.31,1,15882.08,1673.85,0.064,0
REC01770,MarriedJointly,55,OH,118822.96,0.0,0.0,25786.78,17170.07,2,84436.18,13628.96,0.1147,0
REC01771,MarriedJointly,62,IL,82325.7,0.0,0.0,24883.31,4561.26,0,57442.39,7690.33,0.0934,0
REC01772,MarriedSeparately,46,TX,82097.59,0.0,1493.56,20774.87,7224.64,0,62816.28,8872.58,0.1081,0
